problem,dim,seed,panel,point_index,chart_point,clean_target_y,observed_target_y
Rastrigin,2,90909,test,745,"[0.9534192848950624, 0.1298771519213915]",19.20558105007499,19.20558105007499
Rastrigin,2,90909,test,746,"[0.3030453398823738, -0.5531960558146238]",11.693938392117008,11.693938392117008
Rastrigin,2,90909,test,747,"[-0.9953564386814833, 0.9520341660827398]",35.45829477553928,35.45829477553928
Rastrigin,2,90909,test,748,"[-0.5991314500570297, -0.8676136787980795]",24.827974385124165,24.827974385124165
Rastrigin,2,90909,test,749,"[0.16496857441961765, 0.6259334962815046]",11.154279027551413,11.154279027551413
Rastrigin,2,90909,test,750,"[0.5770917534828186, -0.049267636612057686]",9.256003707197262,9.256003707197262
Rastrigin,2,90909,test,751,"[-0.12853275798261166, 0.4481515083462]",6.601668563758654,6.601668563758654
Rastrigin,2,90909,test,752,"[-0.2323875930160284, -0.06872398592531681]",1.9076159006240871,1.9076159006240871
Rastrigin,2,90909,test,753,"[0.5318305492401123, 0.4362968374043703]",13.807733619837343,13.807733619837343
Rastrigin,2,90909,test,754,"[0.19386508502066135, -0.7619747500866652]",15.651548986448166,15.651548986448166
Rastrigin,2,90909,test,755,"[-0.5116410702466965, 0.7391055580228567]",21.32148646081676,21.32148646081676
Rastrigin,2,90909,test,756,"[-0.8958421330899, -0.5647798385471106]",26.706855274854824,26.706855274854824
Rastrigin,2,90909,test,757,"[0.3361532762646675, 0.9324289690703154]",19.88678099794908,19.88678099794908
Rastrigin,2,90909,test,758,"[0.9356849361211061, -0.2580916006118059]",18.80971183053064,18.80971183053064
Rastrigin,2,90909,test,759,"[-0.36259082704782486, 0.23517667688429356]",5.803431576045197,5.803431576045197
Rastrigin,2,90909,test,760,"[-0.3806166294962168, -0.9452312868088484]",20.853961029023473,20.853961029023473
Rastrigin,2,90909,test,761,"[0.8209817223250866, 0.5619572456926107]",24.732249169613727,24.732249169613727
Rastrigin,2,90909,test,762,"[0.42060779593884945, -0.13863460160791874]",5.913702925731037,5.913702925731037
Rastrigin,2,90909,test,763,"[-0.8475226797163486, 0.36467443592846394]",18.98884932866126,18.98884932866126
Rastrigin,2,90909,test,764,"[-0.7474402952939272, -0.44128614850342274]",19.942608955980372,19.942608955980372
Rastrigin,2,90909,test,765,"[0.046935293823480606, 0.05808844603598118]",0.18530537778896417,0.18530537778896417
Rastrigin,2,90909,test,766,"[0.7090585213154554, -0.6347505357116461]",22.847692045648603,22.847692045648603
Rastrigin,2,90909,test,767,"[-0.02684159204363823, 0.8607445787638426]",16.404351326601446,16.404351326601446
Lunacek,2,42,context,0,"[-0.25564034283161163, -0.5483364835381508]",10.137662104476656,10.137662104476656
Lunacek,2,42,context,1,"[0.7121798228472471, 0.4792621023952961]",18.71004119484425,18.71004119484425
Lunacek,2,42,context,2,"[0.23596926778554916, -0.3666803501546383]",5.6923358683731164,5.6923358683731164
Lunacek,2,42,context,3,"[-0.7940781656652689, 0.6687306836247444]",25.391961474468562,25.391961474468562
Lunacek,2,42,context,4,"[-0.6192524246871471, -0.08798528648912907]",10.161647336874687,10.161647336874687
Lunacek,2,42,context,5,"[0.4127137754112482, 0.876603627577424]",20.974824749940698,20.974824749940698
Lunacek,2,42,context,6,"[0.8891380988061428, -0.7774534728378057]",30.12325670829431,30.12325670829431
Lunacek,2,42,context,7,"[-0.08102813176810741, 0.19494799338281155]",1.3902464555399014,1.3902464555399014
Lunacek,2,42,context,8,"[-0.23160231299698353, -0.44582730904221535]",7.3347279865156185,7.3347279865156185
Lunacek,2,42,context,9,"[0.7985003888607025, 0.5187769681215286]",21.730660875529175,21.730660875529175
Lunacek,2,42,context,10,"[0.2747128214687109, -0.6391712427139282]",12.723796921744846,12.723796921744846
Lunacek,2,42,context,11,"[-0.6931664869189262, 0.3332456164062023]",15.106543225513656,15.106543225513656
Lunacek,2,42,context,12,"[-0.8935048934072256, -0.9100388716906309]",33.07445564198533,33.07445564198533
Lunacek,2,42,context,13,"[0.07660597935318947, 0.11754435114562511]",0.6211242714307957,0.6211242714307957
Lunacek,2,42,context,14,"[0.6001798380166292, -0.22450699098408222]",10.9923928246734,10.9923928246734
Lunacek,2,42,context,15,"[-0.43172724917531013, 0.8108886498957872]",19.970118431137305,19.970118431137305
Lunacek,2,42,context,16,"[-0.47393500059843063, -0.14622752740979195]",7.000991193861671,7.000991193861671
Lunacek,2,42,context,17,"[0.5564424004405737, 0.826172262430191]",23.287556634266608,23.287556634266608
Lunacek,2,42,context,18,"[0.01675531268119812, -0.9567593485116959]",17.560292651695953,17.560292651695953
Lunacek,2,42,context,19,"[-0.9508492965251207, 0.00782790407538414]",17.450884726689072,17.450884726689072
Lunacek,2,42,test,0,"[-0.9663193300366402, 0.2939300760626793]",20.334206224625508,20.334206224625508
Lunacek,2,42,test,1,"[0.09452448599040508, -0.6224192976951599]",10.279418054912929,10.279418054912929
Lunacek,2,42,test,2,"[0.6604101601988077, 0.5849124118685722]",20.00749500849664,20.00749500849664
Lunacek,2,42,test,3,"[-0.2744573540985584, -0.2571572959423065]",4.325679989110926,4.325679989110926
Lunacek,2,42,test,4,"[-0.10037562809884548, 0.9311809688806534]",17.414750153738506,17.414750153738506
Lunacek,2,42,test,5,"[0.9643594138324261, -0.22668831795454025]",19.268486399872106,19.268486399872106
Lunacek,2,42,test,6,"[0.2803058847784996, 0.19095145165920258]",3.5286075825363183,3.5286075825363183
Lunacek,2,42,test,7,"[-0.6584523785859346, -0.8927602395415306]",27.269646422425517,27.269646422425517
Lunacek,2,42,test,8,"[-0.5724616404622793, 0.666845241561532]",19.856731917679593,19.856731917679593
Lunacek,2,42,test,9,"[0.49167902395129204, -0.4955978523939848]",13.59440361617486,13.59440361617486
Lunacek,2,42,test,10,"[0.8007325753569603, 0.4539422485977411]",20.242067251982657,20.242067251982657
Lunacek,2,42,test,11,"[-0.13938491232693195, -0.6264086794108152]",10.708639321871534,10.708639321871534
Lunacek,2,42,test,12,"[-0.48581475764513016, 0.06214514560997486]",6.732906367817194,6.732906367817194
Lunacek,2,42,test,13,"[0.5744046401232481, -0.8574428614228964]",24.417508739197363,24.417508739197363
Lunacek,2,42,test,14,"[0.13351898826658726, 0.8180455584079027]",15.331340105928671,15.331340105928671
Lunacek,2,42,test,15,"[-0.8026767559349537, -0.01957235299050808]",14.433811503727206,14.433811503727206
Lunacek,2,42,test,16,"[-0.8285018820315599, 0.7993497010320425]",29.349533549658002,29.349533549658002
Lunacek,2,42,test,17,"[0.2316097393631935, -0.09686184115707874]",1.9518332356281598,1.9518332356281598
Lunacek,2,42,test,18,"[0.5406592451035976, 0.07083124481141567]",8.10173114651692,8.10173114651692
Lunacek,2,42,test,19,"[-0.3954287376254797, -0.7745381314307451]",18.3365382568496,18.3365382568496
Lunacek,2,42,test,20,"[-0.2296476699411869, 0.41401378624141216]",6.598117875158385,6.598117875158385
Lunacek,2,42,test,21,"[0.8343547079712152, -0.7405557725578547]",28.08492418338572,28.08492418338572
Lunacek,2,42,test,22,"[0.3934654872864485, 0.7167834769934416]",16.897138496134335,16.897138496134335
Lunacek,2,42,test,23,"[-0.5465137287974358, -0.3870659861713648]",12.482099695172113,12.482099695172113
Lunacek,2,42,test,24,"[-0.6951427198946476, 0.17644407227635384]",12.803301050873513,12.803301050873513
Lunacek,2,42,test,25,"[0.36973060108721256, -0.9736737497150898]",21.872925802790707,21.872925802790707
Lunacek,2,42,test,26,"[0.9356198590248823, 0.9517918713390827]",34.64302335384265,34.64302335384265
Lunacek,2,42,test,27,"[-0.0032766982913017273, -0.15529628470540047]",0.7562580226972949,0.7562580226972949
Lunacek,2,42,test,28,"[-0.3716790694743395, 0.5330438874661922]",11.831803644072606,11.831803644072606
Lunacek,2,42,test,29,"[0.6892725005745888, -0.35980695113539696]",15.522647188316107,15.522647188316107
Lunacek,2,42,test,30,"[0.005223032087087631, 0.3396950922906399]",3.4476931893174,3.4476931893174
Lunacek,2,42,test,31,"[-0.9297522511333227, -0.5102481506764889]",24.267799368025756,24.267799368025756
Lunacek,2,42,test,32,"[-0.8906652349978685, 0.6236514858901501]",26.3469979129118,26.3469979129118
Lunacek,2,42,test,33,"[0.04420224577188492, -0.2961159460246563]",2.7198250051436563,2.7198250051436563
Lunacek,2,42,test,34,"[0.728312786668539, 0.2544602267444134]",14.638912090735577,14.638912090735577
Lunacek,2,42,test,35,"[-0.3325310554355383, -0.5832148008048534]",12.317590501606762,12.317590501606762
Lunacek,2,42,test,36,"[-0.0422382690012455, 0.23036954179406166]",1.694867531058272,1.694867531058272
Lunacek,2,42,test,37,"[0.8965199682861567, -0.9318943656980991]",33.54490243943844,33.54490243943844
Lunacek,2,42,test,38,"[0.3305697124451399, 0.8924969471991062]",19.62998898915708,19.62998898915708
Lunacek,2,42,test,39,"[-0.7341653630137444, -0.18779662624001503]",13.894537547381258,13.894537547381258
Lunacek,2,42,test,40,"[-0.5075502134859562, 0.4929009359329939]",13.911579498244675,13.911579498244675
Lunacek,2,42,test,41,"[0.43256724812090397, -0.6651477757841349]",16.45802353713405,16.45802353713405
Lunacek,2,42,test,42,"[0.8735175412148237, 0.6276407819241285]",26.09915337214473,26.09915337214473
Lunacek,2,42,test,43,"[-0.19062315672636032, -0.45612802542746067]",7.047009218466246,7.047009218466246
Lunacek,2,42,test,44,"[-0.4345138091593981, 0.8571797218173742]",21.050864937926693,21.050864937926693
Lunacek,2,42,test,45,"[0.5016819015145302, -0.058990465477108955]",7.10058859682848,7.10058859682848
Lunacek,2,42,test,46,"[0.19257139787077904, 0.023253491148352623]",1.1716143314469505,1.1716143314469505
Lunacek,2,42,test,47,"[-0.8676480259746313, -0.818758862093091]",30.634574975155484,30.634574975155484
Lunacek,2,42,test,48,"[-0.7792151048779488, 0.09464557655155659]",14.159696295201494,14.159696295201494
Lunacek,2,42,test,49,"[0.1568728517740965, -0.7981481458991766]",15.088704774512507,15.088704774512507
Lunacek,2,42,test,50,"[0.5978195611387491, 0.7762661445885897]",23.18182250611935,23.18182250611935
Lunacek,2,42,test,51,"[-0.462292093783617, -0.07349767349660397]",6.228907140897943,6.228907140897943
Lunacek,2,42,test,52,"[-0.16272208653390408, 0.7398119810968637]",13.762142828345,13.762142828345
Lunacek,2,42,test,53,"[0.7772570960223675, -0.410363195464015]",18.720968092607475,18.720968092607475
Lunacek,2,42,test,54,"[0.468142531812191, 0.3902512136846781]",10.65498657707081,10.65498657707081
Lunacek,2,42,test,55,"[-0.5958598721772432, -0.7170161288231611]",21.699407717866976,21.699407717866976
Lunacek,2,42,test,56,"[-0.6351132746785879, 0.9754018485546112]",28.182477566485975,28.182477566485975
Lunacek,2,42,test,57,"[0.30378324910998344, -0.1791105940937996]",3.791828749664865,3.791828749664865
Lunacek,2,42,test,58,"[0.9878978356719017, 0.15307986736297607]",18.798582806835167,18.798582806835167
Lunacek,2,42,test,59,"[-0.07697551138699055, -0.9505901709198952]",17.631911390897255,17.631911390897255
Lunacek,2,42,test,60,"[-0.29791707545518875, 0.3629922643303871]",6.590570792313342,6.590570792313342
Lunacek,2,42,test,61,"[0.6370581816881895, -0.5332766324281693]",18.128549032556,18.128549032556
Lunacek,2,42,test,62,"[0.07111149467527866, 0.5095042064785957]",7.339494324356017,7.339494324356017
Lunacek,2,42,test,63,"[-0.9898401089012623, -0.3360443562269211]",21.4717772178874,21.4717772178874
Lunacek,2,42,test,64,"[-0.9824249539524317, 0.8750743549317122]",33.97904381057088,33.97904381057088
Lunacek,2,42,test,65,"[0.08133351802825928, -0.2047883216291666]",1.5115086581605595,1.5115086581605595
Lunacek,2,42,test,66,"[0.6481955237686634, 0.24424832873046398]",12.485118116475435,12.485118116475435
Lunacek,2,42,test,67,"[-0.29153930954635143, -0.9177065137773752]",19.42546390906105,19.42546390906105
Lunacek,2,42,test,68,"[-0.08329297229647636, 0.2709083165973425]",2.460892286145487,2.460892286145487
Lunacek,2,42,test,69,"[0.9765742737799883, -0.5671979058533907]",26.486737255250418,26.486737255250418
Lunacek,2,42,test,70,"[0.2934975530952215, 0.6087941434234381]",12.265318870793699,12.265318870793699
Lunacek,2,42,test,71,"[-0.6423465311527252, -0.31128217466175556]",13.42467141447036,13.42467141447036
Lunacek,2,42,test,72,"[-0.6188411228358746, 0.0060654692351818085]",9.907658798805462,9.907658798805462
Lunacek,2,42,test,73,"[0.4423548299819231, -0.8355159275233746]",20.759578908683533,20.759578908683533
Lunacek,2,42,test,74,"[0.7504315879195929, 0.8713121525943279]",29.114674219145574,29.114674219145574
Lunacek,2,42,test,75,"[-0.1847876012325287, -0.04454891011118889]",1.1275882729531128,1.1275882729531128
Lunacek,2,42,test,76,"[-0.4404123220592737, 0.6438504196703434]",16.096379462353774,16.096379462353774
Lunacek,2,42,test,77,"[0.624704897403717, -0.4403495229780674]",15.610070981072285,15.610070981072285
Lunacek,2,42,test,78,"[0.1828429289162159, 0.47779369726777077]",7.463411243470837,7.463411243470837
Lunacek,2,42,test,79,"[-0.756298003718257, -0.6805638410151005]",24.79787740631275,24.79787740631275
Lunacek,2,42,test,80,"[-0.8475373238325119, 0.40469273924827576]",20.18872592880467,20.18872592880467
Lunacek,2,42,test,81,"[0.21744162403047085, -0.702883668243885]",13.488029412344233,13.488029412344233
Lunacek,2,42,test,82,"[0.5255147982388735, 0.7230548858642578]",20.092990023196066,20.092990023196066
Lunacek,2,42,test,83,"[-0.41348784789443016, -0.42755118757486343]",10.22632421566275,10.22632421566275
Lunacek,2,42,test,84,"[-0.21158928982913494, 0.7608500495553017]",14.829071027219625,14.829071027219625
Lunacek,2,42,test,85,"[0.8494989015161991, -0.0886048823595047]",15.711277687418292,15.711277687418292
Lunacek,2,42,test,86,"[0.40763287246227264, 0.11042404919862747]",5.215854701830881,5.215854701830881
Lunacek,2,42,test,87,"[-0.5274785403162241, -0.7819384783506393]",21.558645086008195,21.558645086008195
Lunacek,2,42,test,88,"[-0.7385916840285063, 0.523692088201642]",20.428687416946932,20.428687416946932
Lunacek,2,42,test,89,"[0.3213833309710026, -0.32216559909284115]",6.2244582594644005,6.2244582594644005
Lunacek,2,42,test,90,"[0.8882493823766708, 0.34600059874355793]",19.83796857176582,19.83796857176582
Lunacek,2,42,test,91,"[-0.04770245589315891, -0.5506992544978857]",8.264121103366278,8.264121103366278
Lunacek,2,42,test,92,"[-0.3272530883550644, 0.1379136685281992]",3.8108147453174497,3.8108147453174497
Lunacek,2,42,test,93,"[0.7366436775773764, -0.9654475431889296]",30.55508899512176,30.55508899512176
Lunacek,2,42,test,94,"[0.05357052572071552, 0.9914187733083963]",18.209755131312896,18.209755131312896
Lunacek,2,42,test,95,"[-0.8863025866448879, -0.16266253404319286]",17.059259120417117,17.059259120417117
Lunacek,2,42,test,96,"[-0.9097006767988205, 0.20550922490656376]",18.00382351644699,18.00382351644699
Lunacek,2,42,test,97,"[0.030034130439162254, -0.8787478338927031]",16.105966274976133,16.105966274976133
Lunacek,2,42,test,98,"[0.7131683398038149, 0.9145441744476557]",29.06459072473423,29.06459072473423
Lunacek,2,42,test,99,"[-0.35059016570448875, -0.2439927887171507]",5.488400084724994,5.488400084724994
Lunacek,2,42,test,100,"[-0.024179888889193535, 0.5693760234862566]",8.67698963663271,8.67698963663271
Lunacek,2,42,test,101,"[0.9116641618311405, -0.27214801870286465]",18.991554488226935,18.991554488226935
Lunacek,2,42,test,102,"[0.34473709762096405, 0.30959230847656727]",6.43620188869424,6.43620188869424
Lunacek,2,42,test,103,"[-0.7151301745325327, -0.6060895677655935]",21.91140461579691,21.91140461579691
Lunacek,2,42,test,104,"[-0.5509991776198149, 0.8323534950613976]",23.288944094853615,23.288944094853615
Lunacek,2,42,test,105,"[0.384219978004694, -0.00580984354019165]",4.335868244663201,4.335868244663201
Lunacek,2,42,test,106,"[0.8261470645666122, 0.045269958674907684]",15.016965448608065,15.016965448608065
Lunacek,2,42,test,107,"[-0.2350489143282175, -0.8749857842922211]",17.703624838680433,17.703624838680433
Lunacek,2,42,test,108,"[-0.390087828040123, 0.43865956366062164]",9.9742927706394,9.9742927706394
Lunacek,2,42,test,109,"[0.5490530785173178, -0.641145758330822]",18.622495149217066,18.622495149217066
Lunacek,2,42,test,110,"[0.24091889150440693, 0.682742103934288]",13.307794089740144,13.307794089740144
Lunacek,2,42,test,111,"[-0.8241983614861965, -0.47903355211019516]",21.358473251220037,21.358473251220037
Lunacek,2,42,test,112,"[-0.7953207287937403, 0.6992405839264393]",26.1855878381855,26.1855878381855
Lunacek,2,42,test,113,"[0.14368188381195068, -0.40394120290875435]",5.399991730834613,5.399991730834613
Lunacek,2,42,test,114,"[0.5856049247086048, 0.427776325494051]",14.339384576202951,14.339384576202951
Lunacek,2,42,test,115,"[-0.47937404923141, -0.7262478657066822]",19.05960814251578,19.05960814251578
Lunacek,2,42,test,116,"[-0.14563943073153496, 0.0873955748975277]",0.907326422764819,0.907326422764819
Lunacek,2,42,test,117,"[0.7894719559699297, -0.7586412988603115]",27.50469785540323,27.50469785540323
Lunacek,2,42,test,118,"[0.4813342001289129, 0.7846126519143581]",20.507575397943828,20.507575397943828
Lunacek,2,42,test,119,"[-0.5797540247440338, -0.11214455589652061]",9.315659079173228,9.315659079173228
Lunacek,2,42,test,120,"[-0.6814927570521832, 0.32239059172570705]",14.612860807546115,14.612860807546115
Lunacek,2,42,test,121,"[0.2544590551406145, -0.5268849153071642]",9.58999956625032,9.58999956625032
Lunacek,2,42,test,122,"[0.9375968482345343, 0.5470562633126974]",25.314891179303185,25.314891179303185
Lunacek,2,42,test,123,"[-0.12237820029258728, -0.3452491480857134]",4.024963030958093,4.024963030958093
Lunacek,2,42,test,124,"[-0.2525146398693323, 0.9681215714663267]",19.701095675294038,19.701095675294038
Lunacek,2,42,test,125,"[0.6873584389686584, -0.1396340224891901]",12.249039385826869,12.249039385826869
Lunacek,2,42,test,126,"[0.1204354353249073, 0.16145331971347332]",1.2731406569286323,1.2731406569286323
Lunacek,2,42,test,127,"[-0.9434613566845655, -0.989210108295083]",35.40301724424197,35.40301724424197
Lunacek,2,42,test,128,"[-0.9488286897540092, 0.6382548157125711]",27.811794312722434,27.811794312722434
Lunacek,2,42,test,129,"[0.1160294096916914, -0.4650490563362837]",6.5463434529973865,6.5463434529973865
Lunacek,2,42,test,130,"[0.6741709802299738, 0.4918133858591318]",18.058896393910473,18.058896393910473
Lunacek,2,42,test,131,"[-0.26471028104424477, -0.6623328905552626]",13.150921654766936,13.150921654766936
Lunacek,2,42,test,132,"[-0.11018254421651363, 0.02432696707546711]",0.4016985568087679,0.4016985568087679
Lunacek,2,42,test,133,"[0.9507843218743801, -0.8215878214687109]",32.29801631583711,32.29801631583711
Lunacek,2,42,test,134,"[0.2588650956749916, 0.846582131460309]",17.45372521620009,17.45372521620009
Lunacek,2,42,test,135,"[-0.6761254090815783, -0.05005299113690853]",11.43395300189237,11.43395300189237
Lunacek,2,42,test,136,"[-0.589996537193656, 0.2614433839917183]",11.270234717333297,11.270234717333297
Lunacek,2,42,test,137,"[0.470099862664938, -0.5879542082548141]",15.365482702748952,15.365482702748952
Lunacek,2,42,test,138,"[0.7870190516114235, 0.6110557094216347]",23.76884218056822,23.76884218056822
Lunacek,2,42,test,139,"[-0.14905363507568836, -0.2813717871904373]",3.107656191817815,3.107656191817815
Lunacek,2,42,test,140,"[-0.47595982998609543, 0.905076265335083]",22.980527350886366,22.980527350886366
Lunacek,2,42,test,141,"[0.5880578439682722, -0.2025572434067726]",10.40284688880128,10.40284688880128
Lunacek,2,42,test,142,"[0.15491623617708683, 0.22340044379234314]",2.2955018410125065,2.2955018410125065
Lunacek,2,42,test,143,"[-0.7850782014429569, -0.927140899002552]",31.036290460631935,31.036290460631935
Lunacek,2,42,test,144,"[-0.8188233841210604, 0.14443231001496315]",15.443176162100736,15.443176162100736
Lunacek,2,42,test,145,"[0.24530204385519028, -0.9397026635706425]",19.102012546128634,19.102012546128634
Lunacek,2,42,test,146,"[0.5622329227626324, 0.9784291721880436]",26.392556336559917,26.392556336559917
Lunacek,2,42,test,147,"[-0.3778692837804556, -0.17998570576310158]",5.214459681609051,5.214459681609051
Lunacek,2,42,test,148,"[-0.2472674436867237, 0.5064604394137859]",8.9851292570264,8.9851292570264
Lunacek,2,42,test,149,"[0.8129672352224588, -0.3351856879889965]",18.017450539295165,18.017450539295165
Lunacek,2,42,test,150,"[0.37983684055507183, 0.37165389582514763]",8.3204307678425,8.3204307678425
Lunacek,2,42,test,151,"[-0.5563741400837898, -0.5441500656306744]",16.362660745707068,16.362660745707068
Lunacek,2,42,test,152,"[-0.7048647589981556, 0.7712532784789801]",25.761966589996756,25.761966589996756
Lunacek,2,42,test,153,"[0.35596382059156895, -0.06678797490894794]",3.903497703288499,3.903497703288499
Lunacek,2,42,test,154,"[0.9140941929072142, 0.10917731188237667]",17.15281801789875,17.15281801789875
Lunacek,2,42,test,155,"[-0.020758040249347687, -0.8109563458710909]",14.624201966777793,14.624201966777793
Lunacek,2,42,test,156,"[-0.3540119994431734, 0.3757054191082716]",7.8829121470077315,7.8829121470077315
Lunacek,2,42,test,157,"[0.7107383236289024, -0.7042219880968332]",24.276310465651928,24.276310465651928
Lunacek,2,42,test,158,"[0.01880742236971855, 0.744841305539012]",13.066599276144892,13.066599276144892
Lunacek,2,42,test,159,"[-0.9199660774320364, -0.4170564357191324]",21.92442901388371,21.92442901388371
Lunacek,2,42,test,160,"[-0.8809276092797518, 0.46869213692843914]",22.328855869586075,22.328855869586075
Lunacek,2,42,test,161,"[0.05795367807149887, -0.6390063557773829]",10.523702740762571,10.523702740762571
Lunacek,2,42,test,162,"[0.749823521822691, 0.6621077489107847]",24.177318944173052,24.177318944173052
Lunacek,2,42,test,163,"[-0.315034544095397, -0.4886204097419977]",9.667325965928955,9.667325965928955
Lunacek,2,42,test,164,"[-0.059920985251665115, 0.8227971252053976]",14.991025187487361,14.991025187487361
Lunacek,2,42,test,165,"[0.8750695530325174, -0.026535721495747566]",16.024129348246177,16.024129348246177
Lunacek,2,42,test,166,"[0.3170001935213804, 0.04737881384789944]",3.09660717536673,3.09660717536673
Lunacek,2,42,test,167,"[-0.7439666464924812, -0.8448616284877062]",28.397157956231947,28.397157956231947
Lunacek,2,42,test,168,"[-0.517213124781847, 0.5877292118966579]",16.486754177868693,16.486754177868693
Lunacek,2,42,test,169,"[0.41885959543287754, -0.25825056061148643]",7.119991206831142,7.119991206831142
Lunacek,2,42,test,170,"[0.8519289325922728, 0.2850147746503353]",17.98598992247479,17.98598992247479
Lunacek,2,42,test,171,"[-0.2081674411892891, -0.6118071638047695]",11.072973336656712,11.072973336656712
Lunacek,2,42,test,172,"[-0.4169096816331148, 0.19988321140408516]",6.275012539113791,6.275012539113791
Lunacek,2,42,test,173,"[0.523084782063961, -0.9033559150993824]",24.07985488461295,24.07985488461295
Lunacek,2,42,test,174,"[0.20621491596102715, 0.9283501096069813]",18.364550358881683,18.364550358881683
Lunacek,2,42,test,175,"[-0.8578027244657278, -0.22560911253094673]",17.21361245180373,17.21361245180373
Lunacek,2,42,test,176,"[-0.7616653367877007, 0.938981756567955]",30.698877689432678,30.698877689432678
Lunacek,2,42,test,177,"[0.178436903283, -0.14075883477926254]",1.616360707070476,1.616360707070476
Lunacek,2,42,test,178,"[0.6115174386650324, 0.18314804136753082]",10.767223352327536,10.767223352327536
Lunacek,2,42,test,179,"[-0.4526079632341862, -0.9786847159266472]",23.75146480734068,23.75146480734068
Lunacek,2,42,test,180,"[-0.17259194515645504, 0.3330075666308403]",4.2512476164770305,4.2512476164770305
Lunacek,2,42,test,181,"[0.7636190615594387, -0.5052207410335541]",20.582848116944543,20.582848116944543
Lunacek,2,42,test,182,"[0.4467608705163002, 0.5458399280905724]",13.771883552236405,13.771883552236405
Lunacek,2,42,test,183,"[-0.6134737748652697, -0.37435847520828247]",13.902105093395027,13.902105093395027
Lunacek,2,42,test,184,"[-0.6525890436023474, 0.06995040364563465]",10.915893855954534,10.915893855954534
Lunacek,2,42,test,185,"[0.28226321563124657, -0.7715089078992605]",16.120012486602057,16.120012486602057
Lunacek,2,42,test,186,"[0.9741213694214821, 0.8102352935820818]",32.43701796512432,32.43701796512432
Lunacek,2,42,test,187,"[-0.08670717664062977, -0.10550368390977383]",0.5889822666618675,0.5889822666618675
Lunacek,2,42,test,188,"[-0.28812509030103683, 0.7059119436889887]",14.62185282765593,14.62185282765593
Lunacek,2,42,test,189,"[0.6506484430283308, -0.3784100841730833]",14.926514470391654,14.926514470391654
Lunacek,2,42,test,190,"[0.09256787039339542, 0.4148781690746546]",5.259441789502272,5.259441789502272
Lunacek,2,42,test,191,"[-0.9721824266016483, -0.7436014544218779]",30.836329311416765,30.836329311416765
Lunacek,2,42,test,192,"[-0.9922929052263498, 0.0327066145837307]",18.166285286992323,18.166285286992323
Lunacek,2,42,test,193,"[0.06769739091396332, -0.8602091930806637]",15.836642018976233,15.836642018976233
Lunacek,2,42,test,194,"[0.6268157698214054, 0.8393042348325253]",25.350600204393025,25.350600204393025
Lunacek,2,42,test,195,"[-0.30915130488574505, -0.010581668466329575]",2.8885178818186783,2.8885178818186783
Lunacek,2,42,test,196,"[-0.06574129685759544, 0.6758054383099079]",11.483366335465691,11.483366335465691
Lunacek,2,42,test,197,"[0.9981402326375246, -0.47424765303730965]",24.559179477796405,24.559179477796405
Lunacek,2,42,test,198,"[0.3071973379701376, 0.4512064643204212]",8.652662244937153,8.652662244937153
Lunacek,2,42,test,199,"[-0.6326604932546616, -0.6559387929737568]",21.10219304401554,21.10219304401554
Lunacek,2,42,test,200,"[-0.6090472303330898, 0.9134242068976164]",26.422540014121488,26.422540014121488
Lunacek,2,42,test,201,"[0.4559469986706972, -0.2412103209644556]",7.702455926266054,7.702455926266054
Lunacek,2,42,test,202,"[0.7718898709863424, 0.21615569107234478]",15.150974634046733,15.150974634046733
Lunacek,2,42,test,203,"[-0.16712801158428192, -0.8876364324241877]",17.131580007308195,17.131580007308195
Lunacek,2,42,test,204,"[-0.45788618363440037, 0.29896230064332485]",8.662701132940708,8.662701132940708
Lunacek,2,42,test,205,"[0.603186771273613, -0.5971845109015703]",18.868812308250305,18.868812308250305
Lunacek,2,42,test,206,"[0.1690683700144291, 0.5704819317907095]",9.580003121536363,9.580003121536363
Lunacek,2,42,test,207,"[-0.7660277616232634, -0.2749445457011461]",15.870627784145011,15.870627784145011
Lunacek,2,42,test,208,"[-0.8652181327342987, 0.5615593809634447]",24.25974614599321,24.25974614599321
Lunacek,2,42,test,209,"[0.19599311612546444, -0.35808596573770046]",4.999177222812939,4.999177222812939
Lunacek,2,42,test,210,"[0.5119471866637468, 0.31740632839500904]",10.271463990758035,10.271463990758035
Lunacek,2,42,test,211,"[-0.4232872240245342, -0.5201466139405966]",12.611884145245131,12.611884145245131
Lunacek,2,42,test,212,"[-0.20184975676238537, 0.16645402647554874]",2.1327493591699347,2.1327493591699347
Lunacek,2,42,test,213,"[0.8632522411644459, -0.9959319662302732]",33.94404649422493,33.94404649422493
Lunacek,2,42,test,214,"[0.4291455149650574, 0.9536043796688318]",22.80038624571778,22.80038624571778
Lunacek,2,42,test,215,"[-0.50998012162745, -0.12681127898395061]",7.697114763874089,7.697114763874089
Lunacek,2,42,test,216,"[-0.7209856491535902, 0.43083225190639496]",17.81334753747904,17.81334753747904
Lunacek,2,42,test,217,"[0.34278811886906624, -0.7270943745970726]",16.128390965470057,16.128390965470057
Lunacek,2,42,test,218,"[0.9018948078155518, 0.6905644088983536]",28.257673885752155,28.257673885752155
Lunacek,2,42,test,219,"[-0.0378552470356226, -0.39308231323957443]",4.565930069858745,4.565930069858745
Lunacek,2,42,test,220,"[-0.3369140923023224, 0.7933028861880302]",17.599596650187063,17.599596650187063
