seed,dimension,relation,control,relation_or_control,shell,panel,method,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
53,2,independent_expert,none,independent_expert,0.7,test,Oracle-Rank+Value+Residual,3.0854868321173345,0.5269147973979121,-0.13691402673503023,0.4609990157480315,0.0,0.923444818171834,4.390353800699179,0.3046875,128,calibrated,oracle_rank|oracle_value,"[0.11433201227376714, 0.09320039912215874]",c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,544b94f7d9b59f69c24c05e58a100dc4cce34d356fac36cce612bc91b04d0d3f,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,544b94f7d9b59f69c24c05e58a100dc4cce34d356fac36cce612bc91b04d0d3f,d639f96512aa710ca9774728b37d414070a6795781241c57e72ef147b61990b6,1.6695727606017212,True
53,2,independent_expert,none,independent_expert,1.0,test,Target-Only,0.9020288813654801,0.761294910401467,0.5505058597326498,0.6916830708661418,0.15384615384615385,0.30037899827971265,-0.08447755645369634,0.78125,128,target_only,none,[],c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,48228a3a48ffcbda20e13c4494e6e231b65300f42a483c020c8da47fbd359081,0.0,False
53,2,independent_expert,none,independent_expert,1.0,test,Geometry-Prior+Residual,0.6576505377494881,0.8185901652481612,0.7802543032411646,0.7921998031496063,0.15384615384615385,0.2280676938874363,0.09347554962323584,0.5546875,128,calibrated,geometry,[0.2322286180301588],c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,48228a3a48ffcbda20e13c4494e6e231b65300f42a483c020c8da47fbd359081,-0.24437834361599198,False
53,2,independent_expert,none,independent_expert,1.0,test,Oracle-Rank+Residual,1.5605829124043955,0.28290814072997483,0.31714658487456504,0.609621062992126,0.0,0.7703186444950234,8.018269040513033,0.40625,128,calibrated,oracle_rank,[0.19994630989953904],c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,48228a3a48ffcbda20e13c4494e6e231b65300f42a483c020c8da47fbd359081,0.6585540310389154,True
53,2,independent_expert,none,independent_expert,1.0,test,Oracle-Value+Residual,1.518873354746435,0.3905039994879617,0.3868224684123786,0.6329970472440944,0.15384615384615385,0.7703186444950234,8.118052636894266,0.375,128,calibrated,oracle_value,[0.19822628977451393],c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,48228a3a48ffcbda20e13c4494e6e231b65300f42a483c020c8da47fbd359081,0.6168444733809549,True
53,2,independent_expert,none,independent_expert,1.0,test,Oracle-Rank+Value+Residual,1.57566307408051,0.3512322145985571,0.33230520966855887,0.6138041338582677,0.15384615384615385,0.7703186444950234,8.61250115814972,0.3515625,128,calibrated,oracle_rank|oracle_value,"[0.11433201227376714, 0.09320039912215874]",c778a2a6351e57fc657ef1bc39f9a0a831a298ed1b3d9333625e95840f86695b,independent_expert,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,08b183d452702ba4a30049da12326952e320f5b572f15e45053f3bdd2df41234,ea6abe32cba291a48fe181541aca7a2b13adbf9c0522877861fe3fe16052d943,48228a3a48ffcbda20e13c4494e6e231b65300f42a483c020c8da47fbd359081,0.6736341927150299,True
71,2,identity,none,identity,0.35,test,Target-Only,0.49649788391687816,0.953965995386866,0.95445545687603,0.9085875984251969,0.5384615384615384,0.0,-2.1338692656424154,1.0,128,target_only,none,[],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,0.0,False
71,2,identity,none,identity,0.35,test,Geometry-Prior+Residual,0.4382123756837128,0.9683532686292204,0.9526300128181651,0.9048966535433071,0.7692307692307693,0.0,-2.3655592048339056,0.8828125,128,calibrated,geometry,[0.24486239825576972],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,-0.05828550823316536,False
71,2,identity,none,identity,0.35,test,Oracle-Rank+Residual,0.28176891086650224,0.9840206741599807,0.9440292528840871,0.9048966535433071,0.8461538461538461,0.0,-2.8605926209744457,0.8125,128,calibrated,oracle_rank,[0.28324041294294977],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,-0.21472897305037592,False
71,2,identity,none,identity,0.35,test,Oracle-Value+Residual,0.04863003241007017,0.998504491420878,0.9770417505951291,0.9553395669291339,0.9230769230769231,0.0,-4.576521576340715,1.0,128,calibrated,oracle_value,[0.2927373968600693],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,-0.44786785150680797,False
71,2,identity,none,identity,0.35,test,Oracle-Rank+Value+Residual,0.11133546892299209,0.9969797145596024,0.9611449368247572,0.9338090551181102,0.9230769230769231,0.0,-3.746520054023036,0.8125,128,calibrated,oracle_rank|oracle_value,"[0.10798147606871494, 0.1963594694001727]",67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,-0.38516241499388604,False
71,2,identity,none,identity,0.7,test,Target-Only,1.8231776377399664,0.9187060358643984,0.9274686412744918,0.8823818897637795,0.46153846153846156,0.08517808640220087,-0.4039970586291144,0.7421875,128,target_only,none,[],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,0.0,False
71,2,identity,none,identity,0.7,test,Geometry-Prior+Residual,1.427357709336381,0.8139459545643349,0.9215917414392968,0.8801673228346457,0.3076923076923077,0.29364440987307505,0.37247155761255263,0.421875,128,calibrated,geometry,[0.24486239825576972],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,-0.3958199284035855,False
71,2,identity,none,identity,0.7,test,Oracle-Rank+Residual,0.9887060222137884,0.9897595250118482,0.96247825489837,0.922613188976378,0.8461538461538461,0.0,1.5322230222182691,0.234375,128,calibrated,oracle_rank,[0.28324041294294977],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,-0.834471615526178,False
71,2,identity,none,identity,0.7,test,Oracle-Value+Residual,0.15510932267473682,0.9995054202671037,0.9785696301043765,0.9483267716535433,1.0,0.0,-2.7492055707896994,0.7421875,128,calibrated,oracle_value,[0.2927373968600693],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,-1.6680683150652296,False
71,2,identity,none,identity,0.7,test,Oracle-Rank+Value+Residual,0.3813573612226292,0.9969442019826732,0.9715310840505401,0.9375,0.9230769230769231,0.0,0.7859817092372035,0.234375,128,calibrated,oracle_rank|oracle_value,"[0.10798147606871494, 0.1963594694001727]",67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,-1.4418202765173374,False
71,2,identity,none,identity,1.0,test,Target-Only,0.4995668499212354,0.8818090344379509,0.8920355704083499,0.8537155511811023,0.46153846153846156,0.11285904623488108,-0.9097381186752047,0.9453125,128,target_only,none,[],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,0.0,False
71,2,identity,none,identity,1.0,test,Geometry-Prior+Residual,0.43959352497811993,0.8078945092387584,0.9026506134407617,0.8623277559055118,0.3076923076923077,0.2067090870835566,-0.7936391116822428,0.765625,128,calibrated,geometry,[0.24486239825576972],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,-0.05997332494311547,False
71,2,identity,none,identity,1.0,test,Oracle-Rank+Residual,0.21937321031817253,0.9956871026628885,0.9746497894158579,0.9422982283464567,0.9230769230769231,0.0,-1.4558352402886625,0.828125,128,calibrated,oracle_rank,[0.28324041294294977],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,-0.28019363960306287,False
71,2,identity,none,identity,1.0,test,Oracle-Value+Residual,0.06489951253521982,0.9986276991904134,0.9941917689067936,0.9733021653543307,1.0,0.0,-2.5024722933356687,0.8046875,128,calibrated,oracle_value,[0.2927373968600693],67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,-0.4346673373860156,False
71,2,identity,none,identity,1.0,test,Oracle-Rank+Value+Residual,0.09741476746129374,0.997171397349553,0.990271928218275,0.9669045275590551,0.9230769230769231,0.0,-1.7785541434467327,0.75,128,calibrated,oracle_rank|oracle_value,"[0.10798147606871494, 0.1963594694001727]",67a4344b2ea80903492128774faad7ea0274b05dd88e02efa09406ddcd34b65a,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,-0.40215208245994166,False
71,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,Target-Only,0.49649788391687816,0.953965995386866,0.95445545687603,0.9085875984251969,0.5384615384615384,0.0,-2.1338692656424154,1.0,128,target_only,none,[],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,0.0,False
71,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,Geometry-Prior+Residual,0.4382123756837128,0.9683532686292204,0.9526300128181651,0.9048966535433071,0.7692307692307693,0.0,-2.3655592048339056,0.8828125,128,calibrated,geometry,[0.24486239825576972],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,-0.05828550823316536,False
71,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,Oracle-Rank+Residual,2.9879963635612956,0.9871623726117567,0.595306491485076,0.7149360236220472,0.8461538461538461,0.004265878692998017,9.826630452159284,0.3046875,128,calibrated,oracle_rank,[0.2175619930531166],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,2.4914984796444175,True
71,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,Oracle-Value+Residual,3.3980438594441655,0.939159681336951,0.527461774400293,0.6924212598425197,0.7692307692307693,0.004265878692998017,22.423559005405046,0.5078125,128,calibrated,oracle_value,[0.21800427068317382],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,2.9015459755272874,True
71,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,Oracle-Rank+Value+Residual,3.290893648686923,0.987284740004926,0.5617503662332906,0.7020177165354331,0.8461538461538461,0.004265878692998017,17.284936426070118,0.3203125,128,calibrated,oracle_rank|oracle_value,"[0.1127139563144678, 0.11697888132023343]",af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,c3c24a7a69878fc25e4ebd46c592e42b355e2b83a599bfe04a7864e0a40d1168,898276c6af8b49b8439261fddd68c77bec005b4ca4b8686fd16d71867723ea20,2.794395764770045,True
71,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,Target-Only,1.8231776377399664,0.9187060358643984,0.9274686412744918,0.8823818897637795,0.46153846153846156,0.08517808640220087,-0.4039970586291144,0.7421875,128,target_only,none,[],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,0.0,False
71,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,Geometry-Prior+Residual,1.427357709336381,0.8139459545643349,0.9215917414392968,0.8801673228346457,0.3076923076923077,0.29364440987307505,0.37247155761255263,0.421875,128,calibrated,geometry,[0.24486239825576972],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,-0.3958199284035855,False
71,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,Oracle-Rank+Residual,3.140238520924224,0.6093824677839754,0.5494414942318256,0.6811023622047244,0.3076923076923077,0.9368162277887669,9.291320639661013,0.28125,128,calibrated,oracle_rank,[0.2175619930531166],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,1.3170608831842574,True
71,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,Oracle-Value+Residual,3.133984247729179,0.5492177065646352,0.43890198681560155,0.6446850393700787,0.07692307692307693,0.9362290718284815,10.32521253412974,0.2734375,128,calibrated,oracle_value,[0.21800427068317382],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,1.3108066099892124,True
71,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,Oracle-Rank+Value+Residual,3.2229354905469627,0.5878716132678566,0.4831361014466215,0.6610482283464567,0.23076923076923078,0.9368162277887669,10.857162572563036,0.2734375,128,calibrated,oracle_rank|oracle_value,"[0.1127139563144678, 0.11697888132023343]",af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,15fe1c42e2f68bd8222e523b9802e88253c7da54247562b8a7f321269fd70525,09d6d69a1a6507956fd4523a2b056473fbd3b6c536aa67435ca7ef82d032b008,1.3997578528069963,True
71,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,Target-Only,0.4995668499212354,0.8818090344379509,0.8920355704083499,0.8537155511811023,0.46153846153846156,0.11285904623488108,-0.9097381186752047,0.9453125,128,target_only,none,[],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,0.0,False
71,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,Geometry-Prior+Residual,0.43959352497811993,0.8078945092387584,0.9026506134407617,0.8623277559055118,0.3076923076923077,0.2067090870835566,-0.7936391116822428,0.765625,128,calibrated,geometry,[0.24486239825576972],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,-0.05997332494311547,False
71,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,Oracle-Rank+Residual,1.3806268707672782,0.5826230201466813,0.5338880241713971,0.6844242125984252,0.15384615384615385,0.6688197725888259,7.364953177387777,0.34375,128,calibrated,oracle_rank,[0.2175619930531166],af16325f749322811d762c38aa6556561285093bb027d6c8dbacfa5213b0badf,identity,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,7d6b0418453fc965b7c7060a3284ac2ffbbc1948602e1d9af0be1949d7ddb5e7,71cc56911101ec2ce0d612eb4cea558ba6679869949f30a2867d7d94f6bdef89,1688b4a36acbf36e99b9b0f98b814693520fc15977338b8b6f82583f3cedd928,0.8810600208460428,True
